id,activity_intensity_score,contribution_consistency,repo_creation_rate,recent_activity_ratio,development_velocity,multitasking_score,code_change_rate,language_specialization,language_balance,repo_language_diversity,tech_stack_breadth,avg_languages_per_repo,avg_repo_size,community_engagement_score,collaboration_ratio,fork_contribution_rate,mentorship_score,social_coding_index,network_influence,repo_active_score,showcase_score,maintenance_score,avg_stars_per_repo,max_stars_repo,avg_forks_per_repo,max_forks_repo,public_repo_ratio,project_complexity,code_review_participation,code_review_index,reputation_score,impact_factor,influence_growth_rate,viral_repo_score,leadership_score,profile_completeness,maintainer_score,team_player_score,generalist_score,work_consistency,learning_velocity,innovation_index
23pointsNorth,2,0.6000000000000001,1.393409684548925,0.6666666666666666,5497.166666666667,3.0,531.9838709677418,0.4444444444444444,0.6666666666666667,4.0,10,0.0,68534.6,171,2.0,4.05,0.03666867590918224,0.5523693735831726,4.799914262780603,0.0,0.0,1.0,4.0,37.0,2.3,21.0,1.0,0.10569270261056105,0.0,0.0,2.80759054346573,4.3,2.4201326100060276,7.4,0.12010662235989654,1.0,0.47619047619047616,0.7666666663666666,0.8333333332638889,0.25633472331797613,0.5555555555092593,0.1453914360298765
orchardbirds,25,0.5272727272727272,0.7931908728721477,0.9714285714285714,4899.0,1.75,293.94,0.8,0.31999999999999984,2.0,4,0.0,74604.33333333333,54,0.625,0.8571428571428571,0.0,0.46005432178329714,4.700480365792417,0.14285714285714285,0.0,1.0,12.166666666666666,36.0,5.166666666666667,17.0,1.0,0.11201808411414545,0.0,0.0,2.776083907405774,19.285714285714285,1.7185802245563202,2.7341772151898733,0.0,1.0,0.46153846153846156,0.3589285713035714,0.33333333330555553,0.4068752686519254,0.32380952378253963,0.19641301420543433
ColinVDH,0,1.0,0.9100181323662738,0.0,2080.0,3.0,178.28571428571428,0.3,0.82,7.0,12,0.0,66355.8,8,0.0,1.5833333333333333,0.0,0.10744878686911952,2.5649493574615367,0.0,1.0,1.0,0.4,3.0,0.0,0.0,1.0,0.07976380917685105,0.0,0.0,1.0203592144986464,0.3333333333333333,0.41364460562103356,2.142857142857143,0.11666666666666665,1.0,0.47619047619047616,0.31666666666666665,0.9999999999166667,0.2928060952138643,0.0,0.04597680901370785
clarisli,0,1.0,1.795308361710178,0.0,12017.166666666666,3.0,1386.596153846154,0.6,0.5599999999999999,3.0,7,0.0,2894959.0,14,0.0,0.5185185185185185,0.0,0.14308149635839032,4.686750172980514,0.0,1.0,1.0,4.3,28.0,0.4,3.0,1.0,0.2703710254563504,0.0,0.0,2.5712160926735903,1.8888888888888888,2.7620128641695043,5.283018867924529,0.0,1.0,0.47619047619047616,0.1037037037037037,0.5833333332847223,0.3387485635500823,0.0,0.15074504932548163
Kautenja,247,0.3572519666439735,2.67967542503864,0.996031746031746,902.6666666666666,1.75,54.160000000000004,0.4,0.7,4.0,9,0.0,1191883.6,578,0.06896551724137931,0.38461538461538464,0.17629443585780527,0.7923139701346462,7.445417556701687,0.02564102564102564,1.0,1.0,166.3,772.0,35.3,152.0,1.0,0.05085844700165647,0.0,0.0,4.950098467552547,60.743589743589745,12.340610510046368,4.614465032875074,0.016538504139494915,1.0,0.47619047619047616,0.09761273208169761,0.7499999999375,0.41656265426872113,0.7470238094615576,0.937464768172513
cjm715,28,0.5647956913941612,1.5287016506528701,0.9965397923875432,345.1666666666667,1.3333333333333335,20.71,0.5,0.6599999999999999,4.0,10,0.0,2268401.1,36,0.5294117647058824,0.0,0.2697708795269771,0.32475049444145626,4.297285406218791,0.1111111111111111,0.6666666666666666,1.0,5.0,45.0,0.5,3.0,1.0,0.04787495361605995,0.42857142857142855,0.2508142564866698,2.451256314979936,3.3333333333333335,1.7984725301798472,7.5,0.039919117523700955,1.0,0.9090909090909091,0.15882352930588234,0.8333333332638889,0.2612038750023367,0.8304498269204152,0.162552567154558
vermouth1992,584,0.4087610591306293,2.127535556073677,0.9982993197278912,3484.1666666666665,1.3333333333333335,209.05,0.4444444444444444,0.6419753086419753,3.0,10,0.0,2234919.1,867,1.3269230769230769,0.4230769230769231,39.48705992072744,0.9208831780296383,9.01560204516714,0.07692307692307693,0.5,1.0,1137.4,9394.0,141.5,1230.0,1.0,0.13750106074068488,8.754716981132075,0.9999999998645942,5.8584276680392975,546.3076923076923,17.871298671018884,8.251932536893886,0.5499999998520259,1.0,0.47619047619047616,0.48269230742692304,0.8333333332638889,0.2796251643704771,0.8319160997039163,0.9999999999473577
kcorder,5,0.5430887260731007,0.5295336787564766,0.9906542056074766,7772.166666666667,1.75,752.1451612903226,0.4,0.72,4.0,6,0.0,3212660.4285714286,8,0.2,1.375,0.0,0.10503858677844113,2.4849066497880004,0.125,0.0,1.0,0.2857142857142857,2.0,0.0,0.0,1.0,0.2627047221944462,0.0,0.0,0.8671115273688493,0.25,0.3782383419689119,1.5555555555555558,0.0,1.0,0.3888888888888889,0.25999999996,0.49999999995833333,0.27429188587412723,0.49532710276246106,0.032510513430911596
fschlaepfer,0,1.0,0.747270245677889,0.9971988795518207,1694.3333333333333,3.0,101.66,0.2222222222222222,0.7901234567901234,5.0,13,0.0,128492.66666666667,4,0.0,1.1,0.0,0.06066558063606798,3.4657359027997265,0.0,0.0,1.0,1.4444444444444444,8.0,1.2222222222222223,9.0,1.0,0.1480742290526006,0.0,0.0,1.7715299025724076,3.5,0.3321201091901729,3.2727272727272725,0.0,1.0,0.45,0.2,0.9999999999166667,0.3526957841716561,0.9971988794687209,0.08288587119056928
erfanMhi,187,0.3478392195728472,5.888763090857628,0.9962546816479401,4134.666666666667,0.7272727272727273,288.4651162790698,0.4,0.72,5.0,13,0.0,2180085.3,9,0.03296703296703297,0.29310344827586204,0.0,0.17058261673864694,6.073044534100405,0.1724137931034483,1.0,1.0,24.3,138.0,4.1,16.0,1.0,0.146362487230198,0.0,0.0,3.847568963330078,5.603448275862069,12.913954146617606,5.454545454545454,0.35,1.0,0.47619047619047616,0.41851079953868886,0.9999999999166667,0.3623175522916443,0.9962546815649188,0.3583537613173472
elbecerrasoto,749,0.33570949401641825,3.071920428462127,0.9986910994764397,1673.5,0.7272727272727273,111.56666666666668,0.5,0.58,3.0,4,0.0,22005.6,12,0.004016064257028112,0.0,0.0,0.17217802098323778,4.68213122712422,0.29411764705882354,1.0,1.0,4.8,44.0,1.0,9.0,1.0,0.10015556262121324,0.0,0.0,2.713729562439686,2.0,3.1650089262943126,7.586206896551724,0.0,1.0,0.9090909090909091,0.0012048192763052207,0.33333333330555553,0.2581964473057793,0.33289703313107183,0.15926833836326543
rusu24edward,12,0.5760434788494824,0.47550807712350185,0.9714285714285714,1420.3333333333333,1.75,88.77083333333333,0.6,0.56,3.0,7,0.0,280694.4,1186,3.3333333333333335,1.6666666666666667,0.0,0.9999999997884534,4.639571612705423,0.16666666666666666,0.0,1.0,17.2,72.0,5.0,19.0,1.0,0.11715441979213526,0.0,0.0,2.7368637381370715,22.666666666666668,1.0461177696717041,3.956043956043956,0.0,1.0,0.3125,0.6499999997,0.5833333332847223,0.35516502168464714,0.5666666666194444,0.2131856932166973
huangeddie,1,0.7142857142857143,2.8975919555437946,0.9997017596182524,612.0,3.0,36.72,0.7,0.4600000000000001,3.0,3,0.0,4064792.3,50,1.0,0.12903225806451613,0.0,0.374680882090586,5.846438775057725,0.0,1.0,1.0,36.9,172.0,6.7,33.0,1.0,0.06717085609604875,0.0,0.0,3.648148604072246,16.225806451612904,2.8975919555437946,4.538258575197889,0.0,1.0,0.6666666666666666,0.3258064514129032,0.24999999997916666,0.3711057680947023,0.24992543988373597,0.44159283023324064
dniku,14,0.6413352105696197,2.906481481481481,0.9375,6862.5,1.125,478.77906976744185,0.5,0.6799999999999999,5.0,12,0.0,1188314.0,859,2.0,1.1590909090909092,0.30416666666666664,0.863777611411866,8.742175052004088,0.06818181818181818,1.0,1.0,666.0,6164.0,182.3,1753.0,1.0,0.18709269636863327,1.5,0.5274572875543849,5.521500859891185,234.22727272727272,6.624074074074074,9.241379310344827,0.2728506808304292,1.0,0.47619047619047616,0.8833333330333333,0.9999999999166667,0.25591930350773096,0.9374999999218749,0.9999999999473577
dimikout3,0,1.0,1.2162980914874282,0.0,898.8333333333334,3.0,65.76829268292683,0.7,0.4600000000000001,3.0,5,0.0,102045.3,62,0.0,0.3333333333333333,0.0,0.4360427096477472,4.564348191467836,0.0,0.0,1.0,10.2,68.0,1.6,6.0,1.0,0.05208398443070733,0.0,0.0,2.676429947119645,11.166666666666666,1.1057255377158437,6.071428571428572,0.0,1.0,0.6666666666666666,0.06666666666666667,0.41666666663194446,0.32903679406871156,0.0,0.23217150484203622
dA505819,0,1.0,1.8354006034193764,0.75,19.5,3.0,1.426829268292683,0.4,0.6399999999999999,3.0,8,0.0,102554.5,157,0.0,15.5625,0.06118002011397922,0.6359520823670219,5.4510384535657,0.0,1.0,1.0,5.5,49.0,2.7,25.0,1.0,0.015506703938460875,0.0,0.0,3.199698591594565,6.8125,10.033523298692591,7.538461538461538,0.2390727431507001,1.0,0.47619047619047616,0.43333333333333335,0.6666666666111111,0.26443738806641515,0.49999999995833333,0.17048657072447318
TheDen,209,0.40857299971121247,3.906528719229397,0.9983818770226537,2119.1666666666665,0.7272727272727273,127.15,0.2222222222222222,0.8641975308641976,8.0,13,0.0,901504.6,216,0.059880239520958084,1.1475409836065573,2.1485907955761685,0.578295586494468,6.2878585601617845,0.16393442622950818,1.0,1.0,46.1,162.0,6.3,37.0,1.0,0.0775468640123739,3.0,0.7909316590671535,4.0742947343350275,9.62295081967213,6.9015340706386015,3.4394904458598723,0.6679359040877139,1.0,0.47619047619047616,0.5679640718443113,0.9999999999166667,0.39239432345290653,0.9983818769394552,0.4935819769362653
Kismuz,0,1.0,0.6066481994459834,0.0,242509.0,3.0,17322.07142857143,0.6,0.48,2.0,4,0.0,517551.5,366,0.0,13.714285714285714,0.0,0.7695497486144374,7.0762314289540384,0.0,0.6666666666666666,1.0,168.5,1003.0,44.333333333333336,258.0,1.0,0.3126973261395655,0.0,0.0,4.675847613417064,220.42857142857142,14.054016620498615,5.9174041297935105,0.0,1.0,0.35294117647058826,0.2,0.33333333330555553,0.29186455981905524,0.0,0.7309445094740228
unixpickle,645,0.3351693254290437,40.67284790745152,0.9991235758106923,800.8333333333334,0.7272727272727273,48.05,0.5,0.64,4.0,11,0.0,166197.5,721,0.0015503875968992248,0.039634146341463415,0.2483838040149711,0.8090245111088183,10.279558178234838,0.01524390243902439,1.0,1.0,3585.7,11933.0,442.9,1009.0,1.0,0.05309560416966944,0.0,0.0,7.145006781138994,68.16310975609755,141.5166723375298,3.3270136894638527,0.13996800655806527,1.0,0.47619047619047616,0.12505861221371903,0.9166666665902777,0.4807135743837024,0.915863277750146,0.9999999999473577
sashashura,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,598,0.0,536.0,0.0,0.9999999997884534,3.044522437723423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7193685818395111,0.0,2.006597031335899,0.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0
Rampagy,107,0.34435502567249565,4.3019038984587485,0.9928057553956835,1159.0,1.125,82.78571428571428,0.3333333333333333,0.7160493827160495,4.0,9,0.0,326846.0,33,0.009345794392523364,0.075,0.0,0.3271665297281511,3.1570004211501135,0.075,1.0,1.0,1.1,8.0,0.2,1.0,1.0,0.06391237011904055,0.0,0.0,1.5890269151739727,0.375,0.7721365971592625,3.8095238095238093,0.0,1.0,0.7142857142857143,0.01780373831588785,0.7499999999375,0.2971943449202798,0.7446043164847123,0.07624391227814951
quagla,346,0.34923013372373873,0.0,0.9971988795518207,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,425,0.015060240963855422,9.0,2.1895620875824835,0.9624729266977828,4.59511985013459,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6666666666666667,0.7964794097054158,1.1736069016284438,0.0,10.728854229154168,0.0,0.3239985963381367,1.0,0.0,0.2045180722861446,0.0,1.0,0.0,0.0
falox,311,0.4292481463260747,0.8304891922639362,0.9968652037617555,3151.6666666666665,0.8125,201.17021276595744,0.375,0.78125,6.0,8,0.0,379447.875,197,0.2413793103448276,1.6666666666666667,2.4914675767918086,0.6754344139437426,4.68213122712422,0.7777777777777778,0.5,1.0,6.875,24.0,5.625,15.0,1.0,0.22835475459370236,0.42105263157894735,0.5478854802802094,2.5571068312349583,16.11111111111111,0.6228668941979522,3.0476190476190474,0.3686728055260572,1.0,0.42105263157894735,0.27241379305517244,0.6666666666111111,0.4361703595785537,0.6645768024524555,0.17048657072447318
ahmedo42,17,0.40083970462640356,2.527200791295747,0.9642857142857143,588.5,0.9166666666666667,70.62,0.4,0.6599999999999999,4.0,9,0.0,202727.1,90,0.058823529411764705,0.7272727272727273,0.0,0.5237437420505224,3.417726683613366,0.22727272727272727,1.0,1.0,0.8,4.0,0.1,1.0,1.0,0.11300999784120136,0.0,0.0,1.567281616551316,0.45454545454545453,1.444114737883284,2.2222222222222223,0.0,1.0,0.47619047619047616,0.16310160426631018,0.7499999999375,0.3942299338445837,0.7232142856540179,0.06502102686182319
AdilZouitine,99,0.5440825147837839,3.569432802458788,0.9939759036144579,1177.0,0.7272727272727273,78.46666666666667,0.75,0.375,2.0,4,0.0,162629.8,151,0.37037037037037035,0.5277777777777778,2.6515786532550996,0.6045121210124619,7.172424577124845,0.2777777777777778,1.0,1.0,123.4,689.0,9.0,58.0,1.0,0.10268836040173485,1.3,0.8590391331503808,4.83380126460395,39.27777777777778,28.045543447890473,5.538585209003215,0.7423651065238202,1.0,0.47619047619047616,0.5666666665925926,0.33333333330555553,0.36209638082690104,0.3313253011772088,0.8075444008505633
abdel,11,0.5106225529920956,1.132060071825008,0.9992088607594937,540.1666666666666,1.125,36.01111111111111,0.2,0.84,7.0,14,0.0,726800.0,63,0.3333333333333333,1.65,0.0,0.33372400893467624,5.244389024522481,0.15,0.6666666666666666,1.0,10.8,76.0,2.7,13.0,1.0,0.08474624356099877,0.0,0.0,3.2352055699761513,8.1,2.8003591250408095,6.440677966101695,0.0,1.0,0.47619047619047616,0.2999999999333333,0.9999999999166667,0.3173914795297719,0.9992088606762263,0.23890250754489814
222464,2015,0.33377417755000827,3.0216368767638757,0.9995049504950495,2461.6666666666665,0.8571428571428572,147.7,0.5,0.58,3.0,12,0.0,653739.6,128,0.0,0.4444444444444444,0.0,0.48261888741255193,7.576865881713841,0.13333333333333333,0.0,1.0,221.5,1905.0,37.2,305.0,1.0,0.1386531774810749,0.0,0.0,4.986297388161716,65.75555555555556,9.820319849482596,8.561797752808989,0.0,1.0,0.47619047619047616,0.08888888888888889,0.9999999999166667,0.27197615416995197,0.9995049504117575,0.9999999999473577
brett-daley,5,0.6413352105696197,1.2559555320275277,0.8571428571428571,7188.0,1.125,582.8108108108108,0.9,0.17999999999999994,2.0,8,0.0,118915.7,36,0.5,0.14285714285714285,0.0,0.32166262187766737,5.017279836814924,0.21428571428571427,0.0,1.0,10.0,28.0,2.0,8.0,1.0,0.34158437976254785,0.0,0.0,3.0684963241338954,10.0,3.381418740074113,2.5454545454545454,0.0,1.0,0.7692307692307693,0.17857142847142857,0.6666666666111111,0.4969812291767534,0.5714285713809523,0.2298840450685392
BSVogler,199,0.35994999902614666,1.1663412036215162,0.9985272459499264,1710.0,1.0,125.1219512195122,0.2,0.84,7.0,16,0.0,577023.3,856,0.07526881720430108,0.631578947368421,0.06479673353452867,0.8549949921568637,5.662960480135946,0.21052631578947367,1.0,1.0,14.4,108.0,9.0,59.0,1.0,0.12356895970679285,0.0,0.0,3.5092636440408347,17.05263157894737,2.591869341381147,7.012987012987013,0.006078700332045138,1.0,0.47619047619047616,0.14889643461992078,0.9999999999166667,0.3012724240282997,0.9985272458667157,0.27586085408224703
ishmandoo,69,0.3459715639810427,7.43002544529262,0.99,1301.6666666666667,0.7272727272727273,95.24390243902438,0.2,0.84,7.0,16,0.0,1137631.6,35,0.0,0.16853932584269662,0.0,0.2908790621088372,4.197201947661808,0.11235955056179775,1.0,1.0,8.0,55.0,0.5,3.0,1.0,0.1052770097763532,0.0,0.0,2.3674621681455563,1.0112359550561798,0.7598889659958362,6.111111111111111,0.0,1.0,0.47619047619047616,0.033707865168539325,0.9999999999166667,0.3076923077189349,0.9899999999175,0.2056145406863516
bquast,384,0.33797702808565483,11.270275552081298,0.9981916817359855,462.1666666666667,0.7272727272727273,46.21666666666667,0.25,0.8125,6.0,9,0.0,24689.9,232,0.007853403141361256,0.6981132075471698,0.14266171584913034,0.6073633048151635,6.551080335043404,0.06289308176100629,0.0,1.0,9.9,77.0,15.7,128.0,1.0,0.03785680908021835,0.0,0.0,3.9953314863122165,2.59748427672956,14.765487590384991,7.064220183486238,0.013383357033578371,1.0,0.47619047619047616,0.14197866245027166,0.7499999999375,0.2872112420619188,0.7486437612396021,0.22873173683444856
kosii,0,1.0,0.870824812542604,0.0,1707.5,3.0,150.66176470588235,0.7777777777777778,0.37037037037037024,3.0,6,0.0,34480.8,82,0.0,1.8,0.031100886162235858,0.38255621486047636,3.8501476017100584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06256338286056626,0.0,0.0,0.9534161491043837,0.0,1.4306407634628495,0.0,0.002917631132448046,1.0,0.47619047619047616,0.2,0.49999999995833333,1.0,0.0,0.0
avital,0,1.0,2.1227425772880317,0.0,1713.8333333333333,3.0,155.80303030303028,0.4444444444444444,0.5925925925925926,3.0,7,0.0,83639.2,2394,0.0,0.28205128205128205,0.08379247015610652,0.9999999997884534,7.119231025428665,0.0,0.16666666666666666,1.0,25.0,94.0,6.5,21.0,1.0,0.0745064187290651,0.0,0.0,4.364120131222175,9.743589743589743,28.265993265993266,3.6153846153846154,0.007860725199818702,1.0,0.47619047619047616,0.05641025641025641,0.5833333332847223,0.4184555320725761,0.0,0.36347859007469124
arushir,0,1.0,0.4720845009700366,0.0,192718.5,3.0,13445.476744186046,0.8,0.31999999999999984,2.0,7,0.0,111764.83333333333,19,0.0,1.0,0.0,0.19340907843583752,4.30406509320417,0.0,0.0,1.0,6.0,22.0,3.6666666666666665,17.0,1.0,0.29140608298694826,0.0,0.0,2.455846211915497,11.428571428571429,0.8654882517784005,3.142857142857143,0.0,1.0,0.42857142857142855,0.2,0.5833333332847223,0.3973654529709188,0.0,0.13793042704112354
Arcify,23,0.47076486407583623,0.826727066817667,0.96,2050.8,1.4,138.56756756756758,0.75,0.375,2.0,2,0.0,140932.0,11,0.4117647058823529,1.0,0.0,0.29310105646298534,0.4054651081081644,0.2,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.1015497587001678,0.0,0.0,0.2079441541679836,0.2,0.0,0.8,0.0,1.0,0.4,0.32352941168235294,0.16666666665277777,0.3333333342222222,0.15999999998666664,0.022988404506853924
arowshan,0,1.0,1.1050302748020493,0.0,4621.0,3.0,770.1666666666666,0.6,0.5800000000000001,4.0,8,0.0,26028.7,2,0.0,0.07142857142857142,0.0,0.033214448129577925,3.912023005428146,0.0,0.0,1.0,0.7,7.0,0.1,1.0,1.0,0.1843930543198642,0.0,0.0,1.7031101633946846,0.6428571428571429,1.8700512342803912,4.11764705882353,0.0,1.0,0.8333333333333334,0.014285714285714285,0.6666666666111111,0.2402530736128015,0.0,0.060821601363291906
amtamasi,3,0.5384615384615384,0.38695997879671346,0.9990662931839402,4135.8,1.4,313.3181818181818,0.75,0.375,2.0,7,0.0,2214063.0,30,0.0,0.2,0.0,0.2880292259022955,2.1400661634962708,0.2,0.0,1.0,0.0,0.0,0.25,1.0,1.0,0.32950840964768424,0.0,0.0,0.5545177444479562,0.4,0.2902199840975351,0.0,0.0,1.0,0.6666666666666666,0.04000000000000001,0.5833333332847223,1.0,0.5827886709753994,0.0
DoubleGremlin181,130,0.3909789029124263,2.3895253682487727,0.9925925925925926,1777.3333333333333,0.9166666666666667,115.91304347826087,0.4,0.7,4.0,9,0.0,2736558.5,35,0.17117117117117117,0.24,0.09956355701036552,0.3579464642161808,5.786897381366708,0.2,1.0,1.0,20.9,120.0,4.3,21.0,1.0,0.08714204677812923,0.3333333333333333,0.18014814991759215,3.6718045417389993,11.8,7.76595744680851,5.479452054794521,0.014732833063166228,1.0,0.5882352941176471,0.09935135131711711,0.7499999999375,0.36024058970263095,0.7444444443824074,0.3323395086806337
krfricke,7,0.6168927495465867,0.8131188118811882,0.9090909090909091,1250.0,1.75,75.0,0.6666666666666666,0.5185185185185186,4.0,10,0.0,228426.22222222222,1967,1.3333333333333333,3.2,0.09034653465346534,0.9999999997884534,6.3216671707156,0.1,0.0,1.0,51.666666666666664,148.0,13.555555555555555,35.0,1.0,0.0845169093638931,0.2,0.11223344494997348,4.084496524424571,70.9,6.324257425742575,2.8101265822784813,0.13003561864923285,1.0,0.45,0.7166666663999999,0.8333333332638889,0.5120798490337275,0.7575757575126263,0.49571870544028784
jmui,2,0.7220737023733365,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.5,5.0,0.0,0.035500953104867665,1.0986122886681098,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2079441541679836,0.0,0.07308770524629556,0.0,0.0,1.0,0.0,0.34999999989999997,0.0,1.0,0.0,0.0
wojtek-t,263,0.5161642741849551,0.0,0.9962121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21975,0.6197183098591549,26.0,12.691948658109684,0.9999999997884534,6.947937068614969,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,3.311111111111111,0.9999999998645942,1.87672501252601,0.0,44.294049008168024,0.0,0.6666666665186924,1.0,0.0,0.5025821595004695,0.0,1.0,0.0,0.0
lavalamp,0,1.0,0.4472256257657973,0.5,41416.833333333336,3.0,2485.01,0.42857142857142855,0.7346938775510204,5.0,13,0.0,4432700.571428572,17305,0.0,3.0,0.12777875021879923,0.9999999997884534,9.692612188324112,0.0,1.0,1.0,1482.0,7121.0,924.7142857142857,3338.0,1.0,0.49999999998491207,0.0,0.0,6.472809083089478,2915.0,41.52809382110975,4.8017532029669585,0.3619871587503624,1.0,0.3888888888888889,0.55,0.9999999999166667,0.3643373101759226,0.49999999995833333,0.8366600264900318
mikedanese,10,0.5295707502179545,2.012357414448669,0.9979508196721312,9932.333333333334,1.75,1752.764705882353,0.7,0.4600000000000001,3.0,4,0.0,21596.4,8860,0.25,1.8,0.13878326996197718,0.9999999997884534,7.855544677915663,0.03333333333333333,0.0,1.0,223.9,2145.0,44.1,417.0,1.0,0.3315375527050724,1.0,0.5093960299615766,5.329970684002659,104.03333333333333,27.687262357414447,9.53757225433526,0.2501112582344697,1.0,0.47619047619047616,0.5083333332833333,0.33333333330555553,0.24903780037264217,0.33265027319632284,0.9999999999473577
dchen1107,5,0.47368421052631576,1.1282843894899537,0.8333333333333334,394.1666666666667,3.0,23.650000000000002,0.5,0.6875,5.0,11,0.0,712482.4,7262,0.0,0.4666666666666667,0.4029587105321263,0.9999999997884534,9.88745979145893,0.0,0.0,1.0,2158.5,18012.0,555.1,2377.0,1.0,0.052356332866484695,5.0,0.5545629472266426,6.410894892334349,2179.133333333333,22.6462795319055,8.340819634174578,0.176294140733312,1.0,0.5555555555555556,0.21,0.9166666665902777,0.27804385285091904,0.7638888888252314,0.9999999999473577
zmerlynn,58,0.48996599564180554,0.6762041992589544,0.9836065573770492,18892.5,0.9166666666666667,1133.55,0.4444444444444444,0.5925925925925926,3.0,14,0.0,833213.2222222222,4936,0.6153846153846154,1.1,2.930218196788802,0.9999999997884534,8.463792414689122,0.5,0.0,1.0,724.8888888888889,6330.0,99.77777777777777,851.0,1.0,0.4929369898309739,6.333333333333333,0.8865949915026609,5.25217189915952,832.0,4.8836969946480036,8.720342874636462,0.5461938027996373,1.0,0.45,0.5012820511589744,0.9999999999166667,0.2563956434952176,0.983606557295082,0.9486832980005729
